date,region,daily_ed_visits,departments_reporting
15-06-2022,Occitanie,5088,12
16-06-2022,Occitanie,5196,12
17-06-2022,Occitanie,5059,12
18-06-2022,Occitanie,5203,12
19-06-2022,Occitanie,5223,12
20-06-2022,Occitanie,5834,12
21-06-2022,Occitanie,5276,12
22-06-2022,Occitanie,5423,12
23-06-2022,Occitanie,5084,12
24-06-2022,Occitanie,5209,12
25-06-2022,Occitanie,5240,12
26-06-2022,Occitanie,5061,12
27-06-2022,Occitanie,5373,12
28-06-2022,Occitanie,4886,12
29-06-2022,Occitanie,4976,12
30-06-2022,Occitanie,4921,12
01-07-2022,Occitanie,4857,12
02-07-2022,Occitanie,4922,12
03-07-2022,Occitanie,5023,12
04-07-2022,Occitanie,5360,12
05-07-2022,Occitanie,4957,12
06-07-2022,Occitanie,4922,12
07-07-2022,Occitanie,4883,12
08-07-2022,Occitanie,4880,12
09-07-2022,Occitanie,4976,12
10-07-2022,Occitanie,5051,12
11-07-2022,Occitanie,5582,12
12-07-2022,Occitanie,5218,12
13-07-2022,Occitanie,5366,12
14-07-2022,Occitanie,5069,12
15-07-2022,Occitanie,5954,12
16-07-2022,Occitanie,5479,12
17-07-2022,Occitanie,5274,12
18-07-2022,Occitanie,5803,12
19-07-2022,Occitanie,5404,12
20-07-2022,Occitanie,5340,12
21-07-2022,Occitanie,5164,12
22-07-2022,Occitanie,5206,12
23-07-2022,Occitanie,5174,12
24-07-2022,Occitanie,5052,12
25-07-2022,Occitanie,5758,12
26-07-2022,Occitanie,5164,12
27-07-2022,Occitanie,5152,12
28-07-2022,Occitanie,5047,12
29-07-2022,Occitanie,4993,12
30-07-2022,Occitanie,4960,12
31-07-2022,Occitanie,4817,12
01-08-2022,Occitanie,5398,12
02-08-2022,Occitanie,5075,12
03-08-2022,Occitanie,5052,12
04-08-2022,Occitanie,5033,12
05-08-2022,Occitanie,5301,12
06-08-2022,Occitanie,5136,12
07-08-2022,Occitanie,4966,12
08-08-2022,Occitanie,5647,12
09-08-2022,Occitanie,5194,12
10-08-2022,Occitanie,5069,12
11-08-2022,Occitanie,5016,12
12-08-2022,Occitanie,5341,12
13-08-2022,Occitanie,5126,12
14-08-2022,Occitanie,5190,12
15-08-2022,Occitanie,5375,12
16-08-2022,Occitanie,5620,12
17-08-2022,Occitanie,5060,12
18-08-2022,Occitanie,4929,12
19-08-2022,Occitanie,5022,12
20-08-2022,Occitanie,4900,12
21-08-2022,Occitanie,4698,12
22-08-2022,Occitanie,5321,12
23-08-2022,Occitanie,4679,12
24-08-2022,Occitanie,4859,12
25-08-2022,Occitanie,4796,12
26-08-2022,Occitanie,4838,12
27-08-2022,Occitanie,4848,12
28-08-2022,Occitanie,4613,12
29-08-2022,Occitanie,4962,12
30-08-2022,Occitanie,4472,12
31-08-2022,Occitanie,4391,12
01-09-2022,Occitanie,4447,12
02-09-2022,Occitanie,4655,12
03-09-2022,Occitanie,4757,12
04-09-2022,Occitanie,4542,12
05-09-2022,Occitanie,4979,12
06-09-2022,Occitanie,4354,12
07-09-2022,Occitanie,4490,12
08-09-2022,Occitanie,4500,12
09-09-2022,Occitanie,4765,12
10-09-2022,Occitanie,4873,12
11-09-2022,Occitanie,4632,12
12-09-2022,Occitanie,5354,12
13-09-2022,Occitanie,4980,12
14-09-2022,Occitanie,4678,12
15-09-2022,Occitanie,4952,12
16-09-2022,Occitanie,5070,12
17-09-2022,Occitanie,4964,12
18-09-2022,Occitanie,4871,12
19-09-2022,Occitanie,5360,12
20-09-2022,Occitanie,4780,12
21-09-2022,Occitanie,4736,12
22-09-2022,Occitanie,4925,12
23-09-2022,Occitanie,4882,12
24-09-2022,Occitanie,4837,12
25-09-2022,Occitanie,4702,12
26-09-2022,Occitanie,5391,12
27-09-2022,Occitanie,4732,12
28-09-2022,Occitanie,4572,12
29-09-2022,Occitanie,4639,12
30-09-2022,Occitanie,4948,12
01-10-2022,Occitanie,5055,12
02-10-2022,Occitanie,4945,12
03-10-2022,Occitanie,5522,12
04-10-2022,Occitanie,4996,12
05-10-2022,Occitanie,4837,12
06-10-2022,Occitanie,5113,12
07-10-2022,Occitanie,4969,12
08-10-2022,Occitanie,4978,12
09-10-2022,Occitanie,4916,12
10-10-2022,Occitanie,5680,12
11-10-2022,Occitanie,4993,12
12-10-2022,Occitanie,4934,12
13-10-2022,Occitanie,5055,12
14-10-2022,Occitanie,5129,12
15-10-2022,Occitanie,5030,12
16-10-2022,Occitanie,5213,12
17-10-2022,Occitanie,5643,12
18-10-2022,Occitanie,5047,12
19-10-2022,Occitanie,5036,12
20-10-2022,Occitanie,5134,12
21-10-2022,Occitanie,5105,12
22-10-2022,Occitanie,5246,12
23-10-2022,Occitanie,4982,12
24-10-2022,Occitanie,5555,12
25-10-2022,Occitanie,5187,12
26-10-2022,Occitanie,4842,12
27-10-2022,Occitanie,4890,12
28-10-2022,Occitanie,5174,12
29-10-2022,Occitanie,4936,12
30-10-2022,Occitanie,5023,12
31-10-2022,Occitanie,5317,12
01-11-2022,Occitanie,4821,12
02-11-2022,Occitanie,5122,12
03-11-2022,Occitanie,4668,12
04-11-2022,Occitanie,4631,12
05-11-2022,Occitanie,4564,12
06-11-2022,Occitanie,4388,12
07-11-2022,Occitanie,5152,12
08-11-2022,Occitanie,4828,12
09-11-2022,Occitanie,4678,12
10-11-2022,Occitanie,4982,12
11-11-2022,Occitanie,4705,12
12-11-2022,Occitanie,5223,12
13-11-2022,Occitanie,4962,12
14-11-2022,Occitanie,5674,12
15-11-2022,Occitanie,5022,12
16-11-2022,Occitanie,4972,12
17-11-2022,Occitanie,5080,12
18-11-2022,Occitanie,5112,12
19-11-2022,Occitanie,4940,12
20-11-2022,Occitanie,4719,12
21-11-2022,Occitanie,5395,12
22-11-2022,Occitanie,4938,12
23-11-2022,Occitanie,4955,12
24-11-2022,Occitanie,4898,12
25-11-2022,Occitanie,5025,12
26-11-2022,Occitanie,4836,12
27-11-2022,Occitanie,4823,12
28-11-2022,Occitanie,5509,12
29-11-2022,Occitanie,5075,12
30-11-2022,Occitanie,4970,12
01-12-2022,Occitanie,5248,12
02-12-2022,Occitanie,5250,12
03-12-2022,Occitanie,4962,12
04-12-2022,Occitanie,4638,12
05-12-2022,Occitanie,5461,12
06-12-2022,Occitanie,4935,12
07-12-2022,Occitanie,5006,12
08-12-2022,Occitanie,5136,12
09-12-2022,Occitanie,5243,12
10-12-2022,Occitanie,4971,12
11-12-2022,Occitanie,4940,12
12-12-2022,Occitanie,5549,12
13-12-2022,Occitanie,5064,12
14-12-2022,Occitanie,4792,12
15-12-2022,Occitanie,5440,12
16-12-2022,Occitanie,5253,12
17-12-2022,Occitanie,5144,12
18-12-2022,Occitanie,4816,12
19-12-2022,Occitanie,5830,12
20-12-2022,Occitanie,5200,12
21-12-2022,Occitanie,5138,12
22-12-2022,Occitanie,4892,12
23-12-2022,Occitanie,5152,12
24-12-2022,Occitanie,4396,12
25-12-2022,Occitanie,4163,12
26-12-2022,Occitanie,5760,12
27-12-2022,Occitanie,5558,12
28-12-2022,Occitanie,5106,12
29-12-2022,Occitanie,5054,12
30-12-2022,Occitanie,5166,12
31-12-2022,Occitanie,4178,12
01-01-2023,Occitanie,4489,12
02-01-2023,Occitanie,5181,12
03-01-2023,Occitanie,4843,12
04-01-2023,Occitanie,4682,12
05-01-2023,Occitanie,4708,12
06-01-2023,Occitanie,4742,12
07-01-2023,Occitanie,4520,12
08-01-2023,Occitanie,4311,12
09-01-2023,Occitanie,5011,12
10-01-2023,Occitanie,4517,12
11-01-2023,Occitanie,4213,12
12-01-2023,Occitanie,4576,12
13-01-2023,Occitanie,4630,12
14-01-2023,Occitanie,4466,12
15-01-2023,Occitanie,4289,12
16-01-2023,Occitanie,4994,12
17-01-2023,Occitanie,4374,12
18-01-2023,Occitanie,4399,12
19-01-2023,Occitanie,3974,12
20-01-2023,Occitanie,4510,12
21-01-2023,Occitanie,4519,12
22-01-2023,Occitanie,4110,12
23-01-2023,Occitanie,4823,12
24-01-2023,Occitanie,4252,12
25-01-2023,Occitanie,4260,12
26-01-2023,Occitanie,4429,12
27-01-2023,Occitanie,4475,12
28-01-2023,Occitanie,4615,12
29-01-2023,Occitanie,4431,12
30-01-2023,Occitanie,5283,12
31-01-2023,Occitanie,4504,12
01-02-2023,Occitanie,4650,12
02-02-2023,Occitanie,4732,12
03-02-2023,Occitanie,4810,12
04-02-2023,Occitanie,4873,12
05-02-2023,Occitanie,4643,12
06-02-2023,Occitanie,5422,12
07-02-2023,Occitanie,4458,12
08-02-2023,Occitanie,4782,12
09-02-2023,Occitanie,4916,12
10-02-2023,Occitanie,4960,12
11-02-2023,Occitanie,4897,12
12-02-2023,Occitanie,4893,12
13-02-2023,Occitanie,5622,12
14-02-2023,Occitanie,4989,12
15-02-2023,Occitanie,5114,12
16-02-2023,Occitanie,4976,12
17-02-2023,Occitanie,5068,12
18-02-2023,Occitanie,5125,12
19-02-2023,Occitanie,4848,12
20-02-2023,Occitanie,5403,12
21-02-2023,Occitanie,4739,12
22-02-2023,Occitanie,4717,12
23-02-2023,Occitanie,4524,12
24-02-2023,Occitanie,4784,12
25-02-2023,Occitanie,4592,12
26-02-2023,Occitanie,4159,12
27-02-2023,Occitanie,4627,12
28-02-2023,Occitanie,4270,12
01-03-2023,Occitanie,4358,12
02-03-2023,Occitanie,4234,12
03-03-2023,Occitanie,4524,12
04-03-2023,Occitanie,4596,12
05-03-2023,Occitanie,4614,12
06-03-2023,Occitanie,5316,12
07-03-2023,Occitanie,4381,12
08-03-2023,Occitanie,4574,12
09-03-2023,Occitanie,4900,12
10-03-2023,Occitanie,4731,12
11-03-2023,Occitanie,4688,12
12-03-2023,Occitanie,4709,12
13-03-2023,Occitanie,5486,12
14-03-2023,Occitanie,4714,12
15-03-2023,Occitanie,4715,12
16-03-2023,Occitanie,4828,12
17-03-2023,Occitanie,4909,12
18-03-2023,Occitanie,4644,12
19-03-2023,Occitanie,4344,12
20-03-2023,Occitanie,5287,12
21-03-2023,Occitanie,4691,12
22-03-2023,Occitanie,4620,12
23-03-2023,Occitanie,4546,12
24-03-2023,Occitanie,4793,12
25-03-2023,Occitanie,4861,12
26-03-2023,Occitanie,4276,12
27-03-2023,Occitanie,5253,12
28-03-2023,Occitanie,4738,12
29-03-2023,Occitanie,4750,12
30-03-2023,Occitanie,4969,12
31-03-2023,Occitanie,4770,12
01-04-2023,Occitanie,4744,12
02-04-2023,Occitanie,4428,12
03-04-2023,Occitanie,5257,12
04-04-2023,Occitanie,4854,12
05-04-2023,Occitanie,4843,12
06-04-2023,Occitanie,4744,12
07-04-2023,Occitanie,4971,12
08-04-2023,Occitanie,4994,12
09-04-2023,Occitanie,4832,12
10-04-2023,Occitanie,5010,12
11-04-2023,Occitanie,5482,12
12-04-2023,Occitanie,4791,12
13-04-2023,Occitanie,4743,12
14-04-2023,Occitanie,4824,12
15-04-2023,Occitanie,4774,12
16-04-2023,Occitanie,4721,12
17-04-2023,Occitanie,5447,12
18-04-2023,Occitanie,4738,12
19-04-2023,Occitanie,4901,12
20-04-2023,Occitanie,4859,12
21-04-2023,Occitanie,4959,12
22-04-2023,Occitanie,4949,12
23-04-2023,Occitanie,4420,12
24-04-2023,Occitanie,5028,12
25-04-2023,Occitanie,4724,12
26-04-2023,Occitanie,4682,12
27-04-2023,Occitanie,4770,12
28-04-2023,Occitanie,5028,12
29-04-2023,Occitanie,4715,12
30-04-2023,Occitanie,4785,12
01-05-2023,Occitanie,4457,12
02-05-2023,Occitanie,5196,12
03-05-2023,Occitanie,4749,12
04-05-2023,Occitanie,4765,12
05-05-2023,Occitanie,4777,12
06-05-2023,Occitanie,4843,12
07-05-2023,Occitanie,4809,12
08-05-2023,Occitanie,4962,12
09-05-2023,Occitanie,5218,12
10-05-2023,Occitanie,4778,12
11-05-2023,Occitanie,4798,12
12-05-2023,Occitanie,4683,12
13-05-2023,Occitanie,4582,12
14-05-2023,Occitanie,4417,12
15-05-2023,Occitanie,5346,12
16-05-2023,Occitanie,4797,12
17-05-2023,Occitanie,4731,12
18-05-2023,Occitanie,4546,12
19-05-2023,Occitanie,5065,12
20-05-2023,Occitanie,4823,12
21-05-2023,Occitanie,4430,12
22-05-2023,Occitanie,5341,12
23-05-2023,Occitanie,4919,12
24-05-2023,Occitanie,4785,12
25-05-2023,Occitanie,4952,12
26-05-2023,Occitanie,4937,12
27-05-2023,Occitanie,5098,12
28-05-2023,Occitanie,5059,12
29-05-2023,Occitanie,5536,12
30-05-2023,Occitanie,5844,12
31-05-2023,Occitanie,5011,12
01-06-2023,Occitanie,5111,12
02-06-2023,Occitanie,5078,12
03-06-2023,Occitanie,4987,12
04-06-2023,Occitanie,4656,12
05-06-2023,Occitanie,5355,12
06-06-2023,Occitanie,4948,12
07-06-2023,Occitanie,4963,12
08-06-2023,Occitanie,5081,12
09-06-2023,Occitanie,5112,12
10-06-2023,Occitanie,5041,12
11-06-2023,Occitanie,4928,12
12-06-2023,Occitanie,5622,12
13-06-2023,Occitanie,5044,12
14-06-2023,Occitanie,4878,12
15-06-2023,Occitanie,5076,12
16-06-2023,Occitanie,5108,12
17-06-2023,Occitanie,4999,12
18-06-2023,Occitanie,5031,12
19-06-2023,Occitanie,5561,12
20-06-2023,Occitanie,5063,12
21-06-2023,Occitanie,4860,12
22-06-2023,Occitanie,5141,12
23-06-2023,Occitanie,5084,12
24-06-2023,Occitanie,5133,12
25-06-2023,Occitanie,4898,12
26-06-2023,Occitanie,5637,12
27-06-2023,Occitanie,4980,12
28-06-2023,Occitanie,4992,12
29-06-2023,Occitanie,5058,12
30-06-2023,Occitanie,4977,12
01-07-2023,Occitanie,4962,12
02-07-2023,Occitanie,4816,12
03-07-2023,Occitanie,5340,12
04-07-2023,Occitanie,4892,12
05-07-2023,Occitanie,4741,12
06-07-2023,Occitanie,4788,12
07-07-2023,Occitanie,4833,12
08-07-2023,Occitanie,5045,12
09-07-2023,Occitanie,4943,12
10-07-2023,Occitanie,5558,12
11-07-2023,Occitanie,5213,12
12-07-2023,Occitanie,5241,12
13-07-2023,Occitanie,5406,12
14-07-2023,Occitanie,4978,12
15-07-2023,Occitanie,5792,12
16-07-2023,Occitanie,5052,12
17-07-2023,Occitanie,6041,12
18-07-2023,Occitanie,5283,12
19-07-2023,Occitanie,5128,12
20-07-2023,Occitanie,5057,12
21-07-2023,Occitanie,5141,12
22-07-2023,Occitanie,5079,12
23-07-2023,Occitanie,4817,12
24-07-2023,Occitanie,5515,12
25-07-2023,Occitanie,5039,12
26-07-2023,Occitanie,5025,12
27-07-2023,Occitanie,4926,12
28-07-2023,Occitanie,5110,12
29-07-2023,Occitanie,5085,12
30-07-2023,Occitanie,4720,12
31-07-2023,Occitanie,5698,12
01-08-2023,Occitanie,5226,12
02-08-2023,Occitanie,5155,12
03-08-2023,Occitanie,5048,12
04-08-2023,Occitanie,5068,12
05-08-2023,Occitanie,4922,12
06-08-2023,Occitanie,4781,12
07-08-2023,Occitanie,5411,12
08-08-2023,Occitanie,5093,12
09-08-2023,Occitanie,5011,12
10-08-2023,Occitanie,5214,12
11-08-2023,Occitanie,5316,12
12-08-2023,Occitanie,5210,12
13-08-2023,Occitanie,5034,12
14-08-2023,Occitanie,6096,12
15-08-2023,Occitanie,5196,12
16-08-2023,Occitanie,5972,12
17-08-2023,Occitanie,5582,12
18-08-2023,Occitanie,5604,12
19-08-2023,Occitanie,5218,12
20-08-2023,Occitanie,4951,12
21-08-2023,Occitanie,5696,12
22-08-2023,Occitanie,5256,12
23-08-2023,Occitanie,5129,12
24-08-2023,Occitanie,5251,12
25-08-2023,Occitanie,5564,12
26-08-2023,Occitanie,5229,12
27-08-2023,Occitanie,4763,12
28-08-2023,Occitanie,5163,12
29-08-2023,Occitanie,4992,12
30-08-2023,Occitanie,4778,12
31-08-2023,Occitanie,4616,12
01-09-2023,Occitanie,4787,12
02-09-2023,Occitanie,4868,12
03-09-2023,Occitanie,4530,12
04-09-2023,Occitanie,4852,12
05-09-2023,Occitanie,4750,12
06-09-2023,Occitanie,4789,12
07-09-2023,Occitanie,4846,12
08-09-2023,Occitanie,4868,12
09-09-2023,Occitanie,5258,12
10-09-2023,Occitanie,4864,12
11-09-2023,Occitanie,5431,12
12-09-2023,Occitanie,4905,12
13-09-2023,Occitanie,4894,12
14-09-2023,Occitanie,5007,12
15-09-2023,Occitanie,5266,12
16-09-2023,Occitanie,5107,12
17-09-2023,Occitanie,5005,12
18-09-2023,Occitanie,5664,12
19-09-2023,Occitanie,5101,12
20-09-2023,Occitanie,4924,12
21-09-2023,Occitanie,5026,12
22-09-2023,Occitanie,5134,12
23-09-2023,Occitanie,4879,12
24-09-2023,Occitanie,4806,12
25-09-2023,Occitanie,5569,12
26-09-2023,Occitanie,5139,12
27-09-2023,Occitanie,5069,12
28-09-2023,Occitanie,5079,12
29-09-2023,Occitanie,5065,12
30-09-2023,Occitanie,5300,12
01-10-2023,Occitanie,5101,12
02-10-2023,Occitanie,5808,12
03-10-2023,Occitanie,5266,12
04-10-2023,Occitanie,4963,12
05-10-2023,Occitanie,5154,12
06-10-2023,Occitanie,5276,12
07-10-2023,Occitanie,5296,12
08-10-2023,Occitanie,4912,12
09-10-2023,Occitanie,5795,12
10-10-2023,Occitanie,5220,12
11-10-2023,Occitanie,4984,12
12-10-2023,Occitanie,5307,12
13-10-2023,Occitanie,5341,12
14-10-2023,Occitanie,5213,12
15-10-2023,Occitanie,4725,12
16-10-2023,Occitanie,5699,12
17-10-2023,Occitanie,5125,12
18-10-2023,Occitanie,4848,12
19-10-2023,Occitanie,5041,12
20-10-2023,Occitanie,4955,12
21-10-2023,Occitanie,4774,12
22-10-2023,Occitanie,4538,12
23-10-2023,Occitanie,5097,12
24-10-2023,Occitanie,4658,12
25-10-2023,Occitanie,4608,12
26-10-2023,Occitanie,4604,12
27-10-2023,Occitanie,4674,12
28-10-2023,Occitanie,4585,12
29-10-2023,Occitanie,4460,12
30-10-2023,Occitanie,4861,12
31-10-2023,Occitanie,4365,12
01-11-2023,Occitanie,4219,12
02-11-2023,Occitanie,4613,12
03-11-2023,Occitanie,4385,12
04-11-2023,Occitanie,4415,12
05-11-2023,Occitanie,4294,12
06-11-2023,Occitanie,5108,12
07-11-2023,Occitanie,4647,12
08-11-2023,Occitanie,4650,12
09-11-2023,Occitanie,4646,12
10-11-2023,Occitanie,4823,12
11-11-2023,Occitanie,4720,12
12-11-2023,Occitanie,4741,12
13-11-2023,Occitanie,5421,12
14-11-2023,Occitanie,5030,12
15-11-2023,Occitanie,4896,12
16-11-2023,Occitanie,4934,12
17-11-2023,Occitanie,5071,12
18-11-2023,Occitanie,5020,12
19-11-2023,Occitanie,4881,12
20-11-2023,Occitanie,5697,12
21-11-2023,Occitanie,4902,12
22-11-2023,Occitanie,4754,12
23-11-2023,Occitanie,4892,12
24-11-2023,Occitanie,4970,12
25-11-2023,Occitanie,4819,12
26-11-2023,Occitanie,4486,12
27-11-2023,Occitanie,5403,12
28-11-2023,Occitanie,4891,12
29-11-2023,Occitanie,4843,12
30-11-2023,Occitanie,5051,12
01-12-2023,Occitanie,5054,12
02-12-2023,Occitanie,4806,12
03-12-2023,Occitanie,4683,12
04-12-2023,Occitanie,5571,12
05-12-2023,Occitanie,5048,12
06-12-2023,Occitanie,4918,12
07-12-2023,Occitanie,5130,12
08-12-2023,Occitanie,5219,12
09-12-2023,Occitanie,4947,12
10-12-2023,Occitanie,5127,12
11-12-2023,Occitanie,5966,12
12-12-2023,Occitanie,5287,12
13-12-2023,Occitanie,4972,12
14-12-2023,Occitanie,5171,12
15-12-2023,Occitanie,5163,12
16-12-2023,Occitanie,5060,12
17-12-2023,Occitanie,4859,12
18-12-2023,Occitanie,5585,12
19-12-2023,Occitanie,4959,12
20-12-2023,Occitanie,4706,12
21-12-2023,Occitanie,5135,12
22-12-2023,Occitanie,5186,12
23-12-2023,Occitanie,5020,12
24-12-2023,Occitanie,4223,12
25-12-2023,Occitanie,4246,12
26-12-2023,Occitanie,5934,12
27-12-2023,Occitanie,5657,12
28-12-2023,Occitanie,5468,12
29-12-2023,Occitanie,5618,12
30-12-2023,Occitanie,5505,12
31-12-2023,Occitanie,4337,12
01-01-2017,Pays de la Loire,2463,5
02-01-2017,Pays de la Loire,2500,5
03-01-2017,Pays de la Loire,2504,5
04-01-2017,Pays de la Loire,2514,5
05-01-2017,Pays de la Loire,2427,5
06-01-2017,Pays de la Loire,2458,5
07-01-2017,Pays de la Loire,2302,5
08-01-2017,Pays de la Loire,2294,5
09-01-2017,Pays de la Loire,2678,5
10-01-2017,Pays de la Loire,2513,5
11-01-2017,Pays de la Loire,2299,5
12-01-2017,Pays de la Loire,2255,5
13-01-2017,Pays de la Loire,2268,5
14-01-2017,Pays de la Loire,2341,5
15-01-2017,Pays de la Loire,2185,5
16-01-2017,Pays de la Loire,2577,5
17-01-2017,Pays de la Loire,2377,5
18-01-2017,Pays de la Loire,2220,5
19-01-2017,Pays de la Loire,2280,5
20-01-2017,Pays de la Loire,2306,5
21-01-2017,Pays de la Loire,2283,5
22-01-2017,Pays de la Loire,2313,5
23-01-2017,Pays de la Loire,2707,5
24-01-2017,Pays de la Loire,2440,5
25-01-2017,Pays de la Loire,2337,5
26-01-2017,Pays de la Loire,2458,5
27-01-2017,Pays de la Loire,2538,5
28-01-2017,Pays de la Loire,2563,5
29-01-2017,Pays de la Loire,2508,5
30-01-2017,Pays de la Loire,2858,5
31-01-2017,Pays de la Loire,2564,5
01-02-2017,Pays de la Loire,2533,5
02-02-2017,Pays de la Loire,2532,5
03-02-2017,Pays de la Loire,2504,5
04-02-2017,Pays de la Loire,2516,5
05-02-2017,Pays de la Loire,2395,5
06-02-2017,Pays de la Loire,2787,5
07-02-2017,Pays de la Loire,2549,5
08-02-2017,Pays de la Loire,2359,5
09-02-2017,Pays de la Loire,2420,5
10-02-2017,Pays de la Loire,2450,5
11-02-2017,Pays de la Loire,2297,5
12-02-2017,Pays de la Loire,2193,5
13-02-2017,Pays de la Loire,2449,5
14-02-2017,Pays de la Loire,2157,5
15-02-2017,Pays de la Loire,2256,5
16-02-2017,Pays de la Loire,2220,5
17-02-2017,Pays de la Loire,2327,5
18-02-2017,Pays de la Loire,2399,5
19-02-2017,Pays de la Loire,2242,5
20-02-2017,Pays de la Loire,2412,5
21-02-2017,Pays de la Loire,2155,5
22-02-2017,Pays de la Loire,2143,5
23-02-2017,Pays de la Loire,2237,5
24-02-2017,Pays de la Loire,2278,5
25-02-2017,Pays de la Loire,2301,5
26-02-2017,Pays de la Loire,2362,5
27-02-2017,Pays de la Loire,2458,5
28-02-2017,Pays de la Loire,2278,5
01-03-2017,Pays de la Loire,2310,5
02-03-2017,Pays de la Loire,2344,5
03-03-2017,Pays de la Loire,2476,5
04-03-2017,Pays de la Loire,2460,5
05-03-2017,Pays de la Loire,2256,5
06-03-2017,Pays de la Loire,2613,5
07-03-2017,Pays de la Loire,2315,5
08-03-2017,Pays de la Loire,2346,5
09-03-2017,Pays de la Loire,2481,5
10-03-2017,Pays de la Loire,2516,5
11-03-2017,Pays de la Loire,2574,5
12-03-2017,Pays de la Loire,2476,5
13-03-2017,Pays de la Loire,2831,5
14-03-2017,Pays de la Loire,2473,5
15-03-2017,Pays de la Loire,2434,5
16-03-2017,Pays de la Loire,2600,5
17-03-2017,Pays de la Loire,2620,5
18-03-2017,Pays de la Loire,2563,5
19-03-2017,Pays de la Loire,2558,5
20-03-2017,Pays de la Loire,2863,5
21-03-2017,Pays de la Loire,2506,5
22-03-2017,Pays de la Loire,2386,5
23-03-2017,Pays de la Loire,2462,5
24-03-2017,Pays de la Loire,2436,5
25-03-2017,Pays de la Loire,2508,5
26-03-2017,Pays de la Loire,2522,5
27-03-2017,Pays de la Loire,2920,5
28-03-2017,Pays de la Loire,2591,5
29-03-2017,Pays de la Loire,2535,5
30-03-2017,Pays de la Loire,2549,5
31-03-2017,Pays de la Loire,2598,5
01-04-2017,Pays de la Loire,2573,5
02-04-2017,Pays de la Loire,2599,5
03-04-2017,Pays de la Loire,2921,5
04-04-2017,Pays de la Loire,2411,5
05-04-2017,Pays de la Loire,2451,5
06-04-2017,Pays de la Loire,2660,5
07-04-2017,Pays de la Loire,2581,5
08-04-2017,Pays de la Loire,2587,5
09-04-2017,Pays de la Loire,2588,5
10-04-2017,Pays de la Loire,2742,5
11-04-2017,Pays de la Loire,2434,5
12-04-2017,Pays de la Loire,2308,5
13-04-2017,Pays de la Loire,2270,5
14-04-2017,Pays de la Loire,2430,5
15-04-2017,Pays de la Loire,2476,5
16-04-2017,Pays de la Loire,2450,5
17-04-2017,Pays de la Loire,2381,5
18-04-2017,Pays de la Loire,2723,5
19-04-2017,Pays de la Loire,2382,5
20-04-2017,Pays de la Loire,2277,5
21-04-2017,Pays de la Loire,2341,5
22-04-2017,Pays de la Loire,2434,5
23-04-2017,Pays de la Loire,2460,5
24-04-2017,Pays de la Loire,2831,5
25-04-2017,Pays de la Loire,2363,5
26-04-2017,Pays de la Loire,2306,5
27-04-2017,Pays de la Loire,2533,5
28-04-2017,Pays de la Loire,2533,5
29-04-2017,Pays de la Loire,2516,5
30-04-2017,Pays de la Loire,2502,5
01-05-2017,Pays de la Loire,2298,5
02-05-2017,Pays de la Loire,2635,5
03-05-2017,Pays de la Loire,2425,5
04-05-2017,Pays de la Loire,2494,5
05-05-2017,Pays de la Loire,2474,5
06-05-2017,Pays de la Loire,2556,5
07-05-2017,Pays de la Loire,2572,5
08-05-2017,Pays de la Loire,2719,5
09-05-2017,Pays de la Loire,2928,5
10-05-2017,Pays de la Loire,2501,5
11-05-2017,Pays de la Loire,2466,5
12-05-2017,Pays de la Loire,2573,5
13-05-2017,Pays de la Loire,2607,5
